Order_ID,Fecha_Venta,Cliente_ID,Producto,Categoria,Cantidad,Precio_Unitario,Descuento,Total_Venta,Canal_Venta,Estado_Orden
1313,2024-01-17,59,Mouse,Accesorios,10,50000,5,4811160,???,Cancelada
1162,2024-04-04,57,Mouse,Accesorios,1,-1000,50,1857379,???,Cancelada
1095,2024-12-11,35,Laptop,Tecnología,1,350000,0,-4399,???,Completada
1296,2024-03-12,43,Mouse,,0,-1000,50,4319686,Distribuidor,Cancelada
1271,2024-06-28,95,Mouse,,0,-1000,50,1979326,Online,Completada
1137,2025-03-01,104,Monitor,,2,50000,10,4648372,Online,
1306,2024-10-09,110,Mouse,Accesorios,10,-1000,110,3923292,???,Completada
1129,2024-11-25,22,Teclado,,-1,50000,50,3039663,???,Completada
1161,2024-09-20,60,Impresora,,1,0,0,2266702,Tienda,Cancelada
1188,2024-01-06,73,Teclado,,0,350000,0,437142,Distribuidor,Completada
1020,2024-05-11,99,Mouse,Tecnología,2,-1000,110,630367,???,Cancelada
1195,2024-02-14,93,Laptop,Tecnología,-1,120000,50,932373,Tienda,
1251,2024-04-28,78,Laptop,,-1,0,10,4053555,Tienda,Completada
1160,2024-04-09,66,Laptop,Oficina,-1,50000,0,4247874,???,
1059,2024-01-13,68,Teclado,Accesorios,10,120000,5,1709195,Distribuidor,Pendiente
1245,2024-03-17,93,Mouse,Accesorios,0,120000,10,1203171,???,Completada
1251,2024-04-11,104,Laptop,Accesorios,-1,350000,50,4418905,???,Completada
1027,2024-09-07,41,Teclado,,-1,0,5,1138861,???,Completada
1118,2024-12-01,20,Teclado,,-1,350000,50,873663,Online,Cancelada
1044,2024-10-22,48,Mouse,,-1,0,10,4500148,Online,Cancelada
1178,2024-10-13,115,Monitor,Accesorios,1,0,0,4545722,Distribuidor,Cancelada
1298,2025-02-23,99,Impresora,Tecnología,0,0,0,3955548,Distribuidor,Pendiente
1033,2024-11-15,114,Impresora,Tecnología,2,350000,0,3673,Online,
1058,2025-02-15,21,Monitor,Oficina,0,50000,50,2522513,Distribuidor,Cancelada
1012,2024-09-15,95,Teclado,,10,-1000,50,522378,Distribuidor,Completada
1256,2024-12-07,16,Monitor,Accesorios,1,50000,0,3457215,???,
1235,2024-04-01,100,Laptop,Tecnología,0,50000,10,160919,Distribuidor,Cancelada
1188,2024-10-18,71,Mouse,Tecnología,-1,350000,50,1177823,???,Completada
1101,2024-01-28,11,Impresora,Tecnología,5,-1000,5,2404492,???,Completada
1288,2024-06-12,48,Teclado,Tecnología,1,0,110,2384942,Distribuidor,Cancelada
1075,2024-02-13,64,Laptop,Tecnología,-1,50000,10,4517626,???,Cancelada
1222,2025-03-13,74,Mouse,Oficina,-1,120000,5,2632409,???,Cancelada
1304,2024-12-21,87,Monitor,,1,-1000,5,1475288,Distribuidor,Cancelada
1303,2025-02-28,50,Teclado,Accesorios,-1,-1000,10,3424672,Distribuidor,Pendiente
1192,2024-01-13,100,Mouse,Tecnología,2,120000,50,3552046,Online,
1009,2024-05-18,118,Mouse,Oficina,5,350000,5,2630607,Distribuidor,Cancelada
1130,2025-02-28,23,Teclado,Oficina,5,0,50,638872,Online,Cancelada
1336,2024-05-17,84,Mouse,Tecnología,5,0,10,3664497,Online,Completada
1155,2024-02-08,101,Teclado,Oficina,0,120000,110,1498120,Tienda,Completada
1169,2024-10-24,63,Laptop,Tecnología,5,50000,110,2326279,Distribuidor,
1199,2024-08-24,91,Impresora,Accesorios,10,50000,110,1600012,Distribuidor,Cancelada
1267,2025-01-15,23,Mouse,,5,350000,10,3443031,Tienda,
1087,2024-01-30,16,Monitor,Oficina,1,-1000,5,3975659,Tienda,
1295,2024-05-08,53,Laptop,Accesorios,10,50000,10,4183985,Online,
1025,2024-10-25,25,Monitor,Oficina,10,350000,110,1801312,Online,Cancelada
1052,2024-03-19,114,Laptop,,0,-1000,10,1215631,???,
1098,2024-11-29,79,Impresora,,2,-1000,10,3808940,???,Cancelada
1062,2024-03-19,94,Laptop,Oficina,2,0,0,3133172,Distribuidor,
1035,2025-03-20,18,Mouse,Oficina,1,120000,0,1869569,Tienda,
1235,2024-08-19,87,Teclado,Accesorios,0,0,5,1798847,Online,
1159,2025-03-18,74,Mouse,Accesorios,-1,350000,0,3253827,Distribuidor,Cancelada
1197,2024-11-15,42,Mouse,Tecnología,5,50000,50,4935968,Online,Completada
1015,2025-02-28,21,Teclado,Oficina,0,0,5,3195072,Tienda,Pendiente
1344,2025-02-12,72,Teclado,Accesorios,1,0,50,2100149,Online,Cancelada
1167,2024-03-07,104,Monitor,Tecnología,2,350000,50,593290,Distribuidor,
1156,2024-10-07,16,Laptop,Oficina,2,120000,10,1063784,???,Pendiente
1272,2024-10-25,48,Laptop,Accesorios,10,50000,110,11120,Distribuidor,Cancelada
1005,2024-06-06,66,Laptop,,1,50000,110,1683631,Tienda,
1180,2024-04-01,115,Teclado,Oficina,10,-1000,0,3187007,Online,Cancelada
1195,2024-03-27,69,Monitor,Accesorios,0,-1000,50,3204201,Online,Pendiente
1140,2024-09-01,102,Teclado,Accesorios,5,120000,50,2465291,Online,Cancelada
1123,2024-07-19,107,Mouse,Tecnología,10,120000,110,4236894,Tienda,
1345,2024-10-21,112,Monitor,,5,350000,10,385050,Distribuidor,Pendiente
1293,2024-02-19,68,Monitor,Oficina,2,120000,50,3934595,???,Cancelada
1038,2024-05-28,76,Monitor,,2,0,50,4061674,Online,
1158,2024-03-09,39,Impresora,Tecnología,5,350000,110,1242898,Tienda,Pendiente
1161,2024-02-07,98,Laptop,Oficina,5,50000,110,94932,Online,
1137,2024-09-26,84,Laptop,Accesorios,1,120000,50,-30728,Distribuidor,Completada
1122,2024-10-04,6,Mouse,Oficina,-1,50000,5,2058866,Online,Pendiente
1174,2024-09-06,19,Laptop,Oficina,0,50000,5,918469,Distribuidor,Pendiente
1022,2024-11-19,98,Impresora,,5,0,10,4349452,Tienda,
1327,2024-09-30,99,Mouse,,5,50000,0,3327492,Distribuidor,Cancelada
1141,2024-11-07,67,Monitor,Oficina,0,50000,5,3493979,Online,Pendiente
1179,2024-11-22,52,Teclado,Tecnología,1,50000,0,2685868,Tienda,Pendiente
1105,2025-02-10,104,Monitor,,0,120000,110,1834058,Distribuidor,Cancelada
1145,2024-05-19,92,Monitor,Oficina,2,350000,5,4598011,???,Completada
1033,2024-09-30,110,Teclado,Oficina,-1,-1000,110,1993809,Online,Completada
1319,2024-03-23,32,Impresora,,5,50000,0,1161754,Distribuidor,Cancelada
1347,2024-06-06,29,Laptop,Tecnología,10,0,110,3416146,???,Cancelada
1243,2024-03-10,106,Mouse,,10,50000,10,1415632,Online,Cancelada
1060,2025-03-01,117,Mouse,Tecnología,1,-1000,50,2427515,Tienda,Cancelada
1019,2024-08-19,94,Teclado,Accesorios,1,120000,0,1321916,???,
1299,2025-03-10,32,Laptop,Tecnología,1,50000,10,4350676,???,Completada
1156,2024-01-04,53,Monitor,Tecnología,0,-1000,110,2997542,Distribuidor,
1241,2025-02-19,106,Impresora,,10,350000,110,4323257,Online,Cancelada
1160,2025-03-07,26,Laptop,Accesorios,2,0,5,-59065,Distribuidor,
1057,2024-05-17,10,Monitor,Tecnología,10,-1000,110,3801839,???,Completada
1233,2024-03-14,1,Monitor,Accesorios,1,0,0,63252,???,Cancelada
1190,2025-01-10,43,Mouse,Accesorios,2,120000,5,4736630,???,Pendiente
1290,2025-03-05,67,Teclado,Accesorios,0,0,0,4034120,Tienda,Pendiente
1219,2024-05-03,54,Laptop,,-1,-1000,50,4516013,???,
1011,2024-01-18,23,Monitor,Tecnología,2,50000,5,2887478,Distribuidor,
1048,2024-10-31,11,Impresora,Accesorios,-1,0,10,2334388,???,Completada
1227,2024-01-10,75,Mouse,Oficina,0,120000,50,2833759,Online,Pendiente
1150,2024-06-04,75,Impresora,Tecnología,0,50000,0,4243857,Distribuidor,Cancelada
1188,2024-04-02,21,Monitor,Oficina,-1,-1000,0,885374,Tienda,Cancelada
1155,2024-10-03,19,Teclado,Accesorios,2,120000,0,2853419,???,Cancelada
1221,2024-11-26,41,Teclado,Oficina,2,-1000,110,895232,Distribuidor,Cancelada
1213,2024-07-07,64,Monitor,Accesorios,2,0,50,1328039,Online,Completada
1272,2024-09-09,20,Impresora,Accesorios,2,0,110,3867742,???,
1245,2024-05-02,81,Impresora,Oficina,0,350000,10,749915,Tienda,
1338,2024-05-31,17,Mouse,Oficina,5,-1000,10,2912930,Tienda,
1149,2024-12-23,39,Impresora,Accesorios,5,-1000,110,633114,Distribuidor,Pendiente
1306,2024-06-04,76,Impresora,Accesorios,5,120000,110,456619,Distribuidor,Cancelada
1136,2024-01-18,92,Monitor,,1,-1000,50,1419440,Distribuidor,Pendiente
1048,2024-02-27,68,Mouse,Accesorios,1,350000,110,3692868,???,
1018,2025-03-04,58,Teclado,Accesorios,-1,0,10,3855088,Online,Pendiente
1310,2024-01-17,96,Monitor,Oficina,-1,350000,0,3875080,???,
1245,2024-02-26,102,Laptop,Accesorios,1,350000,5,1238814,Online,Cancelada
1196,2025-03-13,78,Impresora,,0,-1000,10,790043,Tienda,Cancelada
1342,2024-01-31,59,Teclado,Oficina,0,-1000,5,4751241,Distribuidor,Cancelada
1149,2024-04-11,1,Mouse,Oficina,2,0,5,2458327,???,Completada
1160,2024-11-28,45,Teclado,Accesorios,-1,-1000,110,3864593,Online,
1344,2024-05-27,29,Monitor,Tecnología,5,50000,5,4978765,???,Completada
1077,2025-03-21,13,Laptop,Tecnología,10,120000,110,3217799,Online,
1062,2024-06-18,5,Laptop,,10,120000,10,-8215,Tienda,
1161,2025-02-12,20,Teclado,Accesorios,5,-1000,10,2478179,Tienda,Completada
1007,2025-02-16,90,Impresora,Accesorios,-1,-1000,5,1710976,Distribuidor,Pendiente
1057,2025-03-01,50,Impresora,Tecnología,10,0,0,555828,???,Completada
1150,2024-04-18,87,Laptop,Tecnología,0,350000,50,1775670,Tienda,Completada
1229,2025-01-16,13,Impresora,,1,-1000,5,4117940,Distribuidor,Cancelada
1324,2024-08-06,18,Mouse,Tecnología,1,350000,110,849129,???,Pendiente
1181,2024-12-19,22,Teclado,Accesorios,2,-1000,50,4216047,Distribuidor,Completada
1058,2024-05-14,90,Laptop,Accesorios,2,-1000,10,1818957,Online,
1317,2024-01-22,70,Laptop,Tecnología,-1,0,0,3821080,Distribuidor,Pendiente
1016,2024-03-08,105,Laptop,,-1,350000,10,1372601,Online,Cancelada
1186,2024-12-18,2,Laptop,Tecnología,0,0,50,2858463,Tienda,Pendiente
1063,2024-12-07,92,Laptop,Accesorios,10,-1000,5,3116447,Distribuidor,
1238,2025-03-09,92,Impresora,,5,-1000,10,4950595,Distribuidor,Pendiente
1328,2024-07-22,48,Impresora,Tecnología,-1,350000,5,1751058,Distribuidor,Completada
1014,2025-01-24,26,Teclado,,-1,120000,0,1462253,Tienda,Completada
1271,2025-02-10,43,Monitor,,0,50000,110,2510537,Online,
1231,2024-04-03,65,Teclado,Oficina,-1,120000,0,1553843,Tienda,Cancelada
1195,2024-11-06,67,Monitor,Oficina,-1,50000,50,2873198,Tienda,Cancelada
1115,2024-06-06,42,Teclado,Tecnología,-1,350000,10,1237977,Tienda,Completada
1176,2024-01-01,58,Mouse,Oficina,2,120000,0,500931,Distribuidor,Cancelada
1148,2024-11-16,6,Mouse,Tecnología,2,50000,5,1913615,Tienda,
1197,2024-07-14,70,Monitor,Oficina,0,-1000,5,2261484,Online,Pendiente
1109,2024-04-24,119,Mouse,,-1,-1000,5,2480892,Tienda,
1040,2024-04-22,109,Monitor,Oficina,2,350000,110,2891007,???,Pendiente
1049,2024-04-10,13,Monitor,Oficina,10,0,10,2220674,Online,
1289,2024-01-21,42,Monitor,,0,120000,50,4638714,???,Completada
1017,2024-06-08,25,Teclado,Oficina,-1,-1000,50,3336636,Online,Pendiente
1206,2025-01-16,106,Laptop,Tecnología,0,0,10,1773131,Distribuidor,Pendiente
1114,2024-02-01,65,Teclado,Oficina,-1,-1000,10,1672586,Online,Completada
1062,2024-03-24,93,Teclado,,2,350000,50,3266358,Online,
1052,2024-03-28,47,Impresora,Accesorios,2,50000,110,4779845,Tienda,Completada
1206,2024-02-16,10,Teclado,Accesorios,10,120000,0,2524763,Online,
1339,2024-03-04,64,Mouse,Oficina,5,120000,110,275459,Online,Cancelada
1166,2025-02-06,35,Impresora,Oficina,0,120000,5,246156,Online,
1043,2024-05-10,111,Impresora,,5,50000,10,1744324,???,Completada
1328,2024-11-26,28,Mouse,Oficina,-1,350000,5,3190130,???,Completada
1228,2025-03-04,67,Teclado,Tecnología,5,50000,0,603262,Online,Cancelada
1115,2025-01-14,80,Impresora,,1,0,10,1794694,Tienda,Completada
1095,2024-01-09,48,Teclado,,10,50000,5,1751546,Online,Completada
1072,2024-05-05,70,Impresora,Accesorios,10,0,50,1345448,Tienda,
1266,2025-01-06,36,Impresora,Tecnología,0,-1000,110,338860,Distribuidor,Cancelada
1226,2024-05-30,73,Teclado,Tecnología,2,0,10,1570769,Online,
1025,2024-11-29,96,Impresora,Accesorios,0,0,0,2848818,Tienda,
1298,2024-09-02,8,Mouse,Tecnología,0,350000,10,2917322,Online,
1209,2024-07-17,78,Impresora,Oficina,1,350000,0,699013,Tienda,Pendiente
1221,2024-08-04,7,Monitor,Tecnología,-1,0,0,4109808,???,Completada
1277,2025-02-27,3,Monitor,Accesorios,1,0,5,516140,Tienda,Cancelada
1326,2025-03-17,75,Laptop,Accesorios,10,0,50,1093106,Tienda,Cancelada
1178,2025-02-22,74,Teclado,Tecnología,-1,120000,0,3293646,Online,
1348,2024-05-30,109,Impresora,Oficina,2,-1000,110,4864664,Distribuidor,
1090,2024-02-12,64,Monitor,,-1,0,50,4799269,???,Pendiente
1124,2024-04-17,60,Teclado,,1,-1000,10,252285,Tienda,
1120,2024-03-31,24,Mouse,Accesorios,0,350000,5,737385,Tienda,Cancelada
1298,2024-06-08,46,Mouse,Tecnología,1,350000,0,3880642,???,Completada
1206,2024-08-19,18,Teclado,,-1,-1000,5,3207052,Tienda,Pendiente
1204,2025-01-12,106,Impresora,Accesorios,5,350000,110,4024352,Tienda,Completada
1108,2024-07-22,95,Mouse,Oficina,5,350000,10,3569728,???,Pendiente
1164,2024-02-25,56,Teclado,,5,50000,110,2212544,Online,Completada
1329,2024-10-14,96,Monitor,,10,50000,50,2309349,Distribuidor,Completada
1304,2024-08-24,6,Mouse,Tecnología,2,350000,50,3749864,Tienda,Cancelada
1088,2024-04-14,21,Mouse,Tecnología,-1,-1000,5,3849595,Tienda,Pendiente
1310,2024-07-02,83,Mouse,Oficina,10,120000,50,1389403,Online,Pendiente
1070,2024-01-09,77,Impresora,Accesorios,-1,50000,0,2878945,Distribuidor,Cancelada
1150,2025-02-25,26,Monitor,Tecnología,-1,350000,0,445110,???,Completada
1017,2025-03-04,112,Mouse,Oficina,2,0,110,939957,???,
1297,2024-08-19,86,Monitor,,2,0,5,4254104,Tienda,Completada
1052,2024-05-17,80,Teclado,Oficina,1,0,50,3121825,Online,Pendiente
1198,2025-01-09,16,Teclado,Oficina,0,350000,0,4248033,Tienda,
1089,2024-07-10,88,Monitor,Accesorios,5,120000,110,1538599,Tienda,Completada
1156,2024-10-18,39,Monitor,Accesorios,1,50000,10,142354,???,Completada
1217,2025-03-08,57,Teclado,Tecnología,10,-1000,5,1637538,Distribuidor,Completada
1011,2024-02-09,109,Laptop,Oficina,5,-1000,110,4203222,???,Pendiente
1160,2024-07-04,75,Laptop,Oficina,5,120000,0,4020588,Distribuidor,Cancelada
1272,2025-01-08,30,Mouse,Tecnología,-1,350000,0,1614001,Tienda,Completada
1283,2024-08-07,53,Impresora,Accesorios,1,0,5,2482321,Distribuidor,Completada
1071,2024-08-17,116,Mouse,,-1,0,0,4301751,Tienda,Completada
1292,2024-08-08,105,Mouse,Tecnología,-1,350000,0,4302220,Distribuidor,
1134,2024-11-29,39,Teclado,,-1,50000,110,2336149,Distribuidor,Pendiente
1152,2024-03-16,37,Impresora,Tecnología,-1,120000,5,1735895,Distribuidor,Completada
1146,2024-01-21,107,Laptop,Accesorios,-1,350000,5,3531809,Tienda,Pendiente
1171,2024-01-21,37,Teclado,Accesorios,-1,50000,110,4075256,Online,Completada
1178,2024-10-09,58,Monitor,,-1,50000,0,38481,Online,Cancelada
1183,2024-07-31,38,Mouse,Oficina,-1,0,50,411684,Tienda,
1184,2024-08-13,17,Mouse,Tecnología,0,-1000,110,4326711,Tienda,Completada
1251,2024-06-04,8,Mouse,Accesorios,-1,-1000,5,3799157,Distribuidor,Pendiente
1273,2024-12-13,116,Laptop,Oficina,1,-1000,5,4571859,???,
1116,2024-03-07,74,Impresora,,1,350000,10,3755896,???,
1316,2024-05-31,99,Teclado,,0,-1000,5,3622471,???,
1167,2024-05-04,60,Laptop,,10,0,110,1872738,Tienda,Completada
1130,2025-01-12,50,Laptop,,5,120000,0,2352198,???,Pendiente
1095,2024-02-05,40,Impresora,Oficina,2,350000,50,4975194,Online,Completada
1085,2024-07-06,7,Monitor,Oficina,5,350000,110,2388582,Distribuidor,Cancelada
1039,2024-11-22,94,Mouse,Tecnología,-1,0,0,2341295,Tienda,
1246,2024-07-27,56,Mouse,Accesorios,-1,350000,10,1073190,Tienda,Completada
1057,2024-02-02,100,Mouse,Oficina,2,350000,110,3261331,???,Cancelada
1019,2024-02-20,32,Monitor,,2,0,0,2965222,Tienda,
1162,2024-05-25,90,Impresora,Oficina,10,350000,110,3975291,Online,Completada
1032,2024-11-17,31,Impresora,,2,350000,10,3698434,Distribuidor,Completada
1263,2025-02-08,48,Impresora,Tecnología,5,120000,10,1428099,Tienda,Cancelada
1136,2024-11-28,105,Monitor,Accesorios,-1,350000,50,4296605,Tienda,Pendiente
1266,2024-08-13,67,Laptop,Accesorios,0,-1000,10,3617551,???,Cancelada
1258,2024-01-10,86,Laptop,,0,0,0,2134594,Online,
1307,2024-08-24,78,Laptop,,1,350000,50,2352803,Tienda,Pendiente
1186,2024-01-22,24,Mouse,Accesorios,1,120000,0,2443076,Tienda,Cancelada
1103,2024-07-26,40,Mouse,Accesorios,10,350000,0,2272372,Tienda,Completada
1018,2024-01-13,19,Monitor,Accesorios,0,0,5,1358234,Online,
1187,2024-05-06,40,Monitor,Accesorios,2,-1000,0,2430875,Online,Completada
1162,2024-07-13,12,Monitor,Accesorios,10,50000,50,4329734,Online,Completada
1264,2024-07-02,68,Impresora,Tecnología,5,350000,5,1894170,Distribuidor,Pendiente
1173,2024-06-12,67,Impresora,Tecnología,2,-1000,0,3354298,Tienda,Completada
1336,2025-03-04,93,Impresora,,10,-1000,50,-20754,Online,Completada
1142,2024-10-18,64,Impresora,Accesorios,5,50000,110,4866706,Tienda,
1198,2024-09-28,68,Mouse,Accesorios,1,50000,10,2537783,???,
1224,2024-12-20,118,Teclado,,10,350000,5,2852468,Tienda,Completada
1178,2024-01-25,28,Teclado,Accesorios,-1,50000,0,4661585,Tienda,
1271,2025-03-24,105,Mouse,Accesorios,-1,50000,10,3914613,???,Pendiente
1121,2024-11-01,79,Teclado,,-1,350000,50,1774042,???,
1085,2024-06-21,99,Mouse,,1,120000,5,3786705,Online,Cancelada
1177,2024-12-19,62,Monitor,,-1,120000,0,3133363,Distribuidor,Pendiente
1157,2024-07-15,41,Monitor,Accesorios,0,-1000,50,2994047,Tienda,Completada
1226,2024-11-21,101,Impresora,Oficina,10,350000,110,3734417,???,Pendiente
1051,2025-02-27,29,Monitor,Tecnología,2,120000,5,4816262,???,Cancelada
1347,2025-01-11,111,Impresora,Oficina,5,50000,110,3090584,Online,Pendiente
1195,2024-07-04,73,Mouse,Oficina,10,350000,0,-45271,???,Cancelada
1206,2024-02-18,31,Laptop,Oficina,1,0,10,4687241,Tienda,Cancelada
1328,2024-07-24,5,Mouse,,-1,0,5,2588425,???,Completada
1146,2025-03-08,44,Monitor,Oficina,0,0,10,332701,Distribuidor,Pendiente
1191,2024-12-01,2,Monitor,Oficina,10,0,0,2118166,Online,Completada
1020,2024-08-16,12,Impresora,,-1,50000,5,757599,Online,Completada
1132,2024-03-07,56,Monitor,Tecnología,0,0,110,4885544,Online,Pendiente
1088,2024-03-02,111,Teclado,,1,120000,0,-97615,Online,Cancelada
1330,2024-07-24,52,Monitor,Tecnología,10,350000,50,2473455,Tienda,Pendiente
1237,2024-08-17,26,Mouse,Tecnología,2,-1000,10,4066872,Distribuidor,Pendiente
1068,2024-11-08,21,Teclado,Accesorios,1,-1000,0,4859000,???,Cancelada
1189,2024-12-14,95,Monitor,,0,50000,10,3907373,Tienda,Pendiente
1168,2024-03-12,6,Teclado,Oficina,5,50000,0,687056,???,Pendiente
1340,2024-02-22,51,Teclado,,2,350000,50,2388147,Distribuidor,Pendiente
1148,2024-02-16,73,Teclado,,1,50000,110,3930208,???,Pendiente
1322,2024-03-27,111,Teclado,,5,120000,110,495926,Tienda,
1257,2024-10-06,61,Teclado,Tecnología,2,-1000,5,3140408,???,Pendiente
1047,2024-01-12,87,Mouse,Accesorios,0,120000,110,2564554,???,Cancelada
1345,2024-08-07,26,Mouse,Oficina,2,120000,0,4303587,???,Completada
1294,2024-09-26,68,Teclado,Tecnología,-1,0,50,392138,Distribuidor,Completada
1314,2024-11-29,58,Monitor,Tecnología,5,0,50,3468758,Tienda,
1152,2025-01-06,24,Mouse,Accesorios,1,120000,50,3505158,Distribuidor,
1160,2024-01-04,22,Laptop,Tecnología,2,-1000,5,361291,Online,Completada
1286,2024-01-09,45,Teclado,,2,-1000,10,2517936,???,
1081,2024-09-07,68,Laptop,Oficina,-1,120000,110,4154700,Tienda,Cancelada
1045,2024-11-03,23,Monitor,Accesorios,2,50000,0,1544733,Tienda,Cancelada
1045,2024-07-21,40,Impresora,Oficina,10,-1000,50,3230270,Distribuidor,
1101,2024-02-12,95,Laptop,Oficina,0,0,50,2186620,Distribuidor,Pendiente
1228,2024-12-16,35,Mouse,Oficina,10,350000,50,1516572,Distribuidor,Cancelada
1253,2024-01-02,64,Teclado,,1,0,0,340840,Online,
1021,2024-09-05,98,Impresora,Oficina,10,120000,0,1540862,???,Cancelada
1122,2024-06-30,72,Impresora,Accesorios,1,-1000,50,4386045,Online,Pendiente
1178,2024-10-22,91,Mouse,,1,350000,50,2701788,Distribuidor,Pendiente
1115,2024-02-21,26,Laptop,Oficina,0,50000,5,1484543,Distribuidor,Cancelada
1188,2025-01-03,11,Laptop,Tecnología,2,350000,50,3135506,Tienda,Pendiente
1290,2024-07-19,48,Impresora,Tecnología,5,350000,0,3146368,Online,
1212,2024-03-30,2,Laptop,Oficina,1,120000,5,3932418,Distribuidor,Completada
1157,2024-12-27,12,Impresora,Tecnología,-1,0,110,1003389,???,Pendiente
1219,2024-06-11,36,Monitor,Accesorios,2,0,110,564491,???,Completada
1315,2024-05-18,98,Monitor,Tecnología,10,0,0,2363277,Online,Cancelada
1168,2024-06-04,119,Mouse,Oficina,5,-1000,110,4149001,???,Completada
1016,2024-07-15,55,Laptop,Tecnología,10,120000,110,1136871,Tienda,Cancelada
1159,2024-03-24,104,Laptop,Oficina,1,50000,5,685110,Tienda,Completada
1106,2024-08-12,81,Laptop,,5,-1000,0,4475945,Distribuidor,Cancelada
1042,2025-03-06,82,Teclado,Tecnología,0,-1000,50,1695083,Tienda,Cancelada
1032,2024-02-20,100,Teclado,Tecnología,0,0,50,26536,Tienda,Completada
1241,2024-02-23,112,Mouse,Oficina,10,350000,5,889827,Tienda,Completada
1183,2024-01-19,57,Mouse,Tecnología,-1,-1000,10,4308194,???,
1237,2024-01-10,53,Impresora,Oficina,0,50000,5,4517282,Online,Cancelada
1285,2024-05-27,20,Mouse,Tecnología,2,0,0,4474620,Distribuidor,Cancelada
1289,2024-03-31,89,Monitor,,5,50000,0,3124877,Online,Pendiente
1253,2024-01-21,11,Monitor,Tecnología,2,350000,110,1900207,???,Completada
1166,2025-01-21,65,Teclado,Accesorios,2,120000,110,2034727,???,Pendiente
1030,2024-08-12,5,Laptop,,10,50000,5,137545,Online,
1333,2024-12-19,27,Teclado,Accesorios,5,120000,50,1310295,Tienda,
1147,2024-07-28,30,Teclado,Oficina,-1,0,50,1806574,???,Cancelada
1134,2024-01-03,106,Impresora,Tecnología,-1,50000,0,1021458,Tienda,Pendiente
1028,2024-01-12,90,Laptop,,5,0,10,4283363,Online,Pendiente
1344,2024-06-09,111,Teclado,Oficina,10,350000,10,4519250,Distribuidor,Cancelada
1215,2024-06-16,69,Mouse,Oficina,5,120000,110,1950813,Distribuidor,Completada
1155,2025-02-13,46,Monitor,Accesorios,2,350000,10,981226,Tienda,Pendiente
1268,2024-10-23,84,Teclado,Tecnología,-1,120000,0,2675839,Online,Pendiente
1093,2025-01-27,12,Monitor,Tecnología,1,120000,110,3043312,Online,Pendiente
1172,2024-06-16,100,Monitor,Oficina,2,120000,110,3242948,???,Cancelada
1128,2024-05-29,43,Monitor,Accesorios,10,0,10,2080597,Tienda,Completada
1067,2025-03-06,29,Impresora,Oficina,10,350000,110,4590489,Tienda,Completada
1123,2024-12-09,38,Impresora,,10,-1000,110,3505809,???,Pendiente
1004,2024-12-08,7,Impresora,Tecnología,1,120000,50,2350346,Online,Cancelada
1171,2025-01-04,118,Monitor,,0,120000,0,220170,Online,
1215,2025-01-28,22,Teclado,Tecnología,2,50000,50,3115691,Online,Pendiente
1215,2024-01-02,46,Laptop,Accesorios,2,-1000,50,987595,Tienda,Completada
1017,2024-10-27,77,Impresora,Accesorios,5,350000,0,2008028,???,Cancelada
1090,2025-03-20,13,Laptop,,0,120000,50,754156,Online,Pendiente
1343,2025-03-14,45,Monitor,,10,-1000,0,3737388,???,
1050,2024-11-06,97,Impresora,Tecnología,0,-1000,110,4854334,Distribuidor,Pendiente
1205,2025-01-04,60,Mouse,Accesorios,1,0,10,4512202,Tienda,Cancelada
1121,2024-04-03,119,Mouse,Tecnología,0,0,0,4424043,Tienda,Pendiente
1263,2024-11-17,34,Monitor,Oficina,10,-1000,0,300567,Distribuidor,Pendiente
1276,2024-08-10,87,Teclado,Accesorios,0,0,50,1348390,Online,Pendiente
1218,2024-03-22,12,Teclado,Oficina,5,50000,5,1939985,???,Cancelada
1092,2024-04-11,21,Laptop,,2,0,110,2308954,???,Completada
1041,2025-01-01,1,Mouse,Tecnología,0,-1000,110,2436621,Online,Pendiente
1239,2024-05-25,97,Mouse,,5,120000,10,276192,Online,Cancelada
1293,2024-08-01,20,Monitor,Accesorios,0,50000,50,883262,Online,
1049,2024-02-16,97,Impresora,Accesorios,1,-1000,5,-32774,Distribuidor,Cancelada
1117,2025-01-14,47,Impresora,Oficina,5,50000,0,-51011,Distribuidor,Completada
1048,2024-04-21,84,Teclado,,10,0,5,3382557,Tienda,Pendiente
